Student_ID,Name,Age,Parent_Name,Knowledge_Level,Learning_Speed,Last_Test_Score,Next_Level
8651,Raj Patel,7,Harpreet Patel,Intermediate,Slow,79,Intermediate
8652,Aryan Gupta,9,Suresh Gupta,Advanced,Medium,53,Beginner
8653,Kabir Das,10,Rajesh Das,Advanced,Medium,68,Beginner
8654,Aryan Das,12,Sunita Das,Advanced,Slow,80,Intermediate
8655,Kabir Yadav,8,Rajesh Yadav,Beginner,Medium,76,Intermediate
8656,Meera Gupta,10,Anjali Gupta,Advanced,Medium,97,Advanced
8657,Rohan Sharma,10,Suresh Sharma,Advanced,Medium,53,Beginner
8658,Simran Yadav,9,Ashok Yadav,Beginner,Medium,53,Beginner
8659,Rohan Kaur,4,Neha Kaur,Intermediate,Slow,81,Intermediate
8660,Raj Iyer,7,Sunita Iyer,Beginner,Medium,84,Intermediate
8661,Raj Verma,8,Ashok Verma,Beginner,Fast,52,Beginner
8662,Ananya Nair,12,Neha Nair,Beginner,Fast,50,Beginner
8663,Rohan Sharma,4,Pooja Sharma,Beginner,Fast,77,Intermediate
8664,Rohan Mehta,9,Harpreet Mehta,Advanced,Medium,72,Intermediate
8665,Ishita Patel,4,Harpreet Patel,Advanced,Fast,70,Beginner
8666,Ananya Das,9,Anjali Das,Beginner,Fast,55,Beginner
8667,Rohan Mehta,6,Rajesh Mehta,Intermediate,Slow,56,Beginner
8668,Simran Patel,11,Manoj Patel,Intermediate,Fast,64,Beginner
8669,Ishita Mehta,10,Harpreet Mehta,Intermediate,Fast,67,Beginner
8670,Ananya Sharma,5,Ashok Sharma,Advanced,Medium,80,Intermediate
8671,Kabir Nair,12,Rekha Nair,Intermediate,Medium,61,Beginner
8672,Neha Iyer,6,Manoj Iyer,Advanced,Slow,51,Beginner
8673,Ananya Verma,11,Harpreet Verma,Beginner,Slow,60,Beginner
8674,Rohan Kaur,9,Suresh Kaur,Intermediate,Fast,100,Advanced
8675,Ananya Das,6,Ashok Das,Advanced,Medium,85,Intermediate
8676,Simran Yadav,9,Rajesh Yadav,Advanced,Fast,51,Beginner
8677,Ananya Verma,7,Manoj Verma,Advanced,Slow,74,Intermediate
8678,Kabir Verma,6,Rajesh Verma,Intermediate,Medium,76,Intermediate
8679,Aryan Iyer,10,Manoj Iyer,Intermediate,Fast,95,Advanced
8680,Kabir Nair,12,Rekha Nair,Beginner,Slow,81,Intermediate
8681,Kabir Verma,10,Manoj Verma,Beginner,Medium,94,Advanced
8682,Aryan Patel,6,Manoj Patel,Advanced,Slow,57,Beginner
8683,Rohan Mehta,10,Manoj Mehta,Beginner,Fast,79,Intermediate
8684,Ishita Nair,4,Anjali Nair,Intermediate,Medium,89,Advanced
8685,Aarav Sharma,5,Rajesh Sharma,Advanced,Fast,58,Beginner
8686,Kabir Gupta,10,Neha Gupta,Beginner,Fast,69,Beginner
8687,Simran Kaur,10,Rajesh Kaur,Intermediate,Medium,51,Beginner
8688,Neha Das,8,Sunita Das,Advanced,Slow,81,Intermediate
8689,Simran Mehta,11,Harpreet Mehta,Advanced,Fast,69,Beginner
8690,Meera Gupta,7,Neha Gupta,Intermediate,Slow,70,Beginner
8691,Rohan Sharma,10,Ashok Sharma,Beginner,Medium,99,Advanced
8692,Aryan Kaur,8,Sunita Kaur,Intermediate,Fast,66,Beginner
8693,Raj Patel,6,Rajesh Patel,Beginner,Medium,78,Intermediate
8694,Kabir Nair,12,Manoj Nair,Beginner,Slow,87,Advanced
8695,Meera Kaur,6,Anjali Kaur,Beginner,Slow,99,Advanced
8696,Neha Kaur,8,Harpreet Kaur,Intermediate,Fast,65,Beginner
8697,Aarav Yadav,12,Ashok Yadav,Beginner,Fast,63,Beginner
8698,Aryan Iyer,8,Suresh Iyer,Advanced,Fast,58,Beginner
8699,Aryan Kaur,12,Pooja Kaur,Intermediate,Fast,51,Beginner
8700,Neha Kaur,7,Neha Kaur,Intermediate,Slow,59,Beginner
8701,Meera Nair,11,Suresh Nair,Beginner,Fast,72,Intermediate
8702,Ananya Patel,8,Harpreet Patel,Beginner,Slow,81,Intermediate
8703,Ishita Sharma,11,Rajesh Sharma,Advanced,Fast,99,Advanced
8704,Rohan Yadav,7,Rajesh Yadav,Beginner,Fast,97,Advanced
8705,Aarav Gupta,9,Suresh Gupta,Beginner,Slow,91,Advanced
8706,Aryan Nair,10,Suresh Nair,Advanced,Slow,58,Beginner
8707,Neha Yadav,9,Pooja Yadav,Advanced,Fast,96,Advanced
8708,Neha Nair,12,Rekha Nair,Beginner,Medium,82,Intermediate
8709,Ishita Patel,9,Anjali Patel,Beginner,Slow,57,Beginner
8710,Ishita Gupta,8,Sunita Gupta,Advanced,Slow,59,Beginner
8711,Ishita Kaur,12,Rajesh Kaur,Advanced,Slow,84,Intermediate
8712,Aryan Kaur,9,Neha Kaur,Beginner,Medium,89,Advanced
8713,Meera Nair,5,Neha Nair,Beginner,Slow,70,Beginner
8714,Ananya Patel,5,Anjali Patel,Intermediate,Slow,58,Beginner
8715,Ishita Nair,7,Rekha Nair,Advanced,Fast,53,Beginner
8716,Simran Kaur,8,Sunita Kaur,Intermediate,Medium,78,Intermediate
8717,Ananya Gupta,5,Pooja Gupta,Advanced,Fast,55,Beginner
8718,Ananya Kaur,5,Harpreet Kaur,Advanced,Medium,90,Advanced
8719,Meera Verma,5,Neha Verma,Beginner,Medium,78,Intermediate
8720,Aryan Nair,6,Suresh Nair,Beginner,Fast,81,Intermediate
8721,Kabir Nair,7,Pooja Nair,Advanced,Fast,83,Intermediate
8722,Neha Patel,9,Harpreet Patel,Advanced,Medium,84,Intermediate
8723,Aarav Gupta,12,Rekha Gupta,Beginner,Medium,73,Intermediate
8724,Simran Iyer,6,Rajesh Iyer,Beginner,Medium,95,Advanced
8725,Meera Patel,5,Harpreet Patel,Intermediate,Fast,51,Beginner
8726,Simran Gupta,7,Harpreet Gupta,Advanced,Slow,52,Beginner
8727,Neha Patel,5,Suresh Patel,Advanced,Slow,99,Advanced
8728,Ishita Gupta,4,Neha Gupta,Intermediate,Medium,66,Beginner
8729,Ananya Das,11,Rajesh Das,Intermediate,Medium,55,Beginner
8730,Raj Sharma,7,Manoj Sharma,Beginner,Medium,99,Advanced
8731,Simran Sharma,12,Ashok Sharma,Beginner,Slow,91,Advanced
8732,Aryan Das,12,Sunita Das,Advanced,Medium,88,Advanced
8733,Aarav Nair,10,Rajesh Nair,Intermediate,Medium,55,Beginner
8734,Aryan Kaur,7,Pooja Kaur,Advanced,Fast,61,Beginner
8735,Rohan Verma,11,Sunita Verma,Beginner,Fast,88,Advanced
8736,Neha Nair,12,Pooja Nair,Beginner,Fast,85,Intermediate
8737,Ishita Kaur,4,Pooja Kaur,Advanced,Slow,67,Beginner
8738,Kabir Gupta,8,Manoj Gupta,Intermediate,Fast,79,Intermediate
8739,Raj Yadav,10,Ashok Yadav,Advanced,Fast,67,Beginner
8740,Raj Kaur,12,Ashok Kaur,Advanced,Medium,51,Beginner
8741,Aarav Verma,7,Harpreet Verma,Advanced,Fast,50,Beginner
8742,Meera Gupta,7,Rekha Gupta,Advanced,Slow,84,Intermediate
8743,Kabir Nair,12,Suresh Nair,Advanced,Medium,61,Beginner
8744,Aarav Das,12,Ashok Das,Beginner,Medium,77,Intermediate
8745,Kabir Kaur,5,Rajesh Kaur,Beginner,Slow,90,Advanced
8746,Simran Sharma,9,Manoj Sharma,Advanced,Medium,99,Advanced
8747,Rohan Nair,7,Ashok Nair,Intermediate,Medium,80,Intermediate
8748,Kabir Gupta,12,Pooja Gupta,Beginner,Slow,84,Intermediate
8749,Meera Patel,7,Ashok Patel,Beginner,Fast,53,Beginner
8750,Ishita Patel,11,Sunita Patel,Intermediate,Fast,88,Advanced
8751,Meera Verma,8,Harpreet Verma,Intermediate,Slow,56,Beginner
8752,Aarav Sharma,8,Neha Sharma,Intermediate,Slow,94,Advanced
8753,Ishita Yadav,5,Rekha Yadav,Advanced,Medium,94,Advanced
8754,Simran Yadav,4,Rekha Yadav,Beginner,Fast,56,Beginner
8755,Kabir Nair,11,Sunita Nair,Advanced,Fast,96,Advanced
8756,Ishita Nair,12,Sunita Nair,Intermediate,Fast,94,Advanced
8757,Raj Mehta,5,Suresh Mehta,Intermediate,Fast,69,Beginner
8758,Aarav Sharma,10,Harpreet Sharma,Intermediate,Slow,53,Beginner
8759,Rohan Mehta,10,Ashok Mehta,Intermediate,Slow,56,Beginner
8760,Neha Patel,8,Anjali Patel,Intermediate,Fast,81,Intermediate
8761,Rohan Gupta,5,Sunita Gupta,Advanced,Slow,58,Beginner
8762,Simran Das,10,Neha Das,Beginner,Slow,62,Beginner
8763,Kabir Gupta,8,Anjali Gupta,Beginner,Slow,93,Advanced
8764,Aryan Iyer,10,Neha Iyer,Intermediate,Fast,79,Intermediate
8765,Ishita Iyer,10,Harpreet Iyer,Advanced,Medium,87,Advanced
8766,Aryan Nair,6,Sunita Nair,Advanced,Fast,55,Beginner
8767,Raj Nair,9,Manoj Nair,Advanced,Fast,54,Beginner
8768,Neha Das,7,Suresh Das,Advanced,Medium,58,Beginner
8769,Raj Yadav,7,Anjali Yadav,Advanced,Fast,83,Intermediate
8770,Ishita Iyer,8,Pooja Iyer,Beginner,Slow,71,Intermediate
8771,Ananya Nair,4,Rekha Nair,Intermediate,Slow,99,Advanced
8772,Ananya Sharma,4,Anjali Sharma,Advanced,Medium,88,Advanced
8773,Ishita Sharma,11,Manoj Sharma,Beginner,Medium,84,Intermediate
8774,Raj Yadav,8,Neha Yadav,Advanced,Medium,79,Intermediate
8775,Rohan Yadav,11,Harpreet Yadav,Advanced,Medium,52,Beginner
8776,Rohan Yadav,9,Harpreet Yadav,Advanced,Medium,70,Beginner
8777,Aarav Mehta,5,Suresh Mehta,Beginner,Medium,75,Intermediate
8778,Raj Yadav,12,Manoj Yadav,Intermediate,Slow,54,Beginner
8779,Ishita Yadav,5,Ashok Yadav,Advanced,Medium,87,Advanced
8780,Simran Mehta,11,Rekha Mehta,Advanced,Fast,100,Advanced
8781,Aryan Sharma,9,Manoj Sharma,Beginner,Fast,72,Intermediate
8782,Ishita Verma,5,Rajesh Verma,Intermediate,Fast,71,Intermediate
8783,Kabir Nair,4,Anjali Nair,Intermediate,Slow,89,Advanced
8784,Ananya Iyer,10,Anjali Iyer,Intermediate,Medium,97,Advanced
8785,Neha Verma,5,Sunita Verma,Intermediate,Slow,69,Beginner
8786,Aryan Das,7,Rekha Das,Beginner,Slow,76,Intermediate
8787,Ishita Kaur,7,Anjali Kaur,Advanced,Fast,53,Beginner
8788,Raj Nair,11,Harpreet Nair,Intermediate,Fast,93,Advanced
8789,Ananya Yadav,5,Pooja Yadav,Beginner,Fast,82,Intermediate
8790,Ishita Das,8,Suresh Das,Intermediate,Fast,94,Advanced
8791,Neha Nair,6,Harpreet Nair,Beginner,Medium,96,Advanced
8792,Aryan Patel,12,Pooja Patel,Advanced,Medium,91,Advanced
8793,Rohan Verma,6,Harpreet Verma,Advanced,Fast,97,Advanced
8794,Simran Mehta,10,Rajesh Mehta,Beginner,Slow,88,Advanced
8795,Raj Sharma,6,Harpreet Sharma,Intermediate,Slow,64,Beginner
8796,Aarav Iyer,10,Neha Iyer,Intermediate,Medium,52,Beginner
8797,Simran Yadav,4,Manoj Yadav,Beginner,Slow,62,Beginner
8798,Aarav Gupta,5,Pooja Gupta,Beginner,Fast,82,Intermediate
8799,Ananya Das,6,Neha Das,Beginner,Slow,88,Advanced
8800,Neha Verma,4,Pooja Verma,Advanced,Slow,56,Beginner
8801,Ishita Yadav,8,Manoj Yadav,Beginner,Slow,78,Intermediate
8802,Aryan Iyer,4,Rekha Iyer,Intermediate,Fast,56,Beginner
8803,Meera Iyer,7,Manoj Iyer,Beginner,Slow,52,Beginner
8804,Simran Nair,6,Pooja Nair,Intermediate,Fast,74,Intermediate
8805,Simran Das,5,Rekha Das,Beginner,Slow,58,Beginner
8806,Aryan Mehta,5,Neha Mehta,Advanced,Fast,65,Beginner
8807,Raj Verma,9,Rekha Verma,Intermediate,Slow,100,Advanced
8808,Meera Nair,8,Ashok Nair,Beginner,Fast,71,Intermediate
8809,Meera Nair,4,Rekha Nair,Intermediate,Slow,60,Beginner
8810,Ishita Yadav,11,Suresh Yadav,Intermediate,Fast,92,Advanced
8811,Rohan Nair,7,Anjali Nair,Intermediate,Medium,98,Advanced
8812,Ananya Iyer,5,Anjali Iyer,Intermediate,Medium,85,Intermediate
8813,Rohan Nair,11,Neha Nair,Intermediate,Fast,71,Intermediate
8814,Aryan Gupta,4,Ashok Gupta,Beginner,Slow,57,Beginner
8815,Simran Kaur,9,Suresh Kaur,Beginner,Fast,53,Beginner
8816,Aarav Sharma,4,Harpreet Sharma,Beginner,Medium,86,Advanced
8817,Aarav Nair,10,Neha Nair,Intermediate,Medium,54,Beginner
8818,Aarav Sharma,7,Ashok Sharma,Intermediate,Slow,99,Advanced
8819,Rohan Das,7,Rekha Das,Advanced,Medium,91,Advanced
8820,Aryan Gupta,11,Pooja Gupta,Beginner,Medium,77,Intermediate
8821,Ishita Gupta,4,Harpreet Gupta,Intermediate,Fast,53,Beginner
8822,Raj Yadav,9,Pooja Yadav,Advanced,Medium,75,Intermediate
8823,Ishita Sharma,12,Harpreet Sharma,Intermediate,Fast,90,Advanced
8824,Rohan Verma,12,Ashok Verma,Intermediate,Fast,64,Beginner
8825,Ananya Kaur,6,Ashok Kaur,Beginner,Medium,86,Advanced
8826,Ananya Nair,4,Ashok Nair,Beginner,Slow,56,Beginner
8827,Simran Iyer,12,Pooja Iyer,Beginner,Fast,62,Beginner
8828,Raj Das,11,Pooja Das,Advanced,Medium,67,Beginner
8829,Kabir Verma,6,Rajesh Verma,Advanced,Medium,68,Beginner
8830,Ishita Yadav,8,Harpreet Yadav,Beginner,Fast,50,Beginner
8831,Meera Verma,7,Rekha Verma,Beginner,Slow,58,Beginner
8832,Aarav Patel,8,Rekha Patel,Advanced,Medium,60,Beginner
8833,Kabir Sharma,5,Harpreet Sharma,Beginner,Medium,97,Advanced
8834,Aryan Patel,6,Pooja Patel,Advanced,Slow,58,Beginner
8835,Neha Patel,7,Pooja Patel,Advanced,Slow,83,Intermediate
8836,Neha Das,7,Rajesh Das,Intermediate,Medium,86,Advanced
8837,Meera Patel,12,Ashok Patel,Intermediate,Medium,81,Intermediate
8838,Ananya Mehta,5,Harpreet Mehta,Advanced,Fast,85,Intermediate
8839,Ananya Verma,11,Harpreet Verma,Advanced,Slow,68,Beginner
8840,Kabir Patel,6,Rekha Patel,Intermediate,Medium,65,Beginner
8841,Ananya Mehta,7,Manoj Mehta,Intermediate,Fast,72,Intermediate
8842,Kabir Das,9,Pooja Das,Intermediate,Slow,72,Intermediate
8843,Aarav Kaur,9,Sunita Kaur,Intermediate,Slow,86,Advanced
8844,Ishita Gupta,7,Anjali Gupta,Beginner,Fast,63,Beginner
8845,Meera Verma,7,Rajesh Verma,Advanced,Medium,55,Beginner
8846,Ananya Verma,9,Anjali Verma,Beginner,Fast,60,Beginner
8847,Aryan Nair,5,Manoj Nair,Advanced,Slow,92,Advanced
8848,Raj Verma,11,Rekha Verma,Advanced,Medium,72,Intermediate
8849,Kabir Kaur,6,Rekha Kaur,Beginner,Slow,84,Intermediate
8850,Simran Yadav,5,Anjali Yadav,Advanced,Fast,68,Beginner
8851,Ananya Verma,5,Sunita Verma,Beginner,Slow,77,Intermediate
8852,Aarav Patel,8,Sunita Patel,Beginner,Fast,84,Intermediate
8853,Simran Nair,7,Neha Nair,Beginner,Medium,61,Beginner
8854,Rohan Nair,10,Ashok Nair,Beginner,Medium,100,Advanced
8855,Ishita Nair,8,Rajesh Nair,Intermediate,Fast,58,Beginner
8856,Rohan Kaur,9,Pooja Kaur,Advanced,Medium,91,Advanced
8857,Kabir Patel,6,Rekha Patel,Advanced,Medium,99,Advanced
8858,Rohan Nair,9,Neha Nair,Beginner,Slow,57,Beginner
8859,Aarav Iyer,10,Manoj Iyer,Advanced,Medium,95,Advanced
8860,Meera Sharma,5,Ashok Sharma,Intermediate,Medium,57,Beginner
8861,Ishita Gupta,6,Neha Gupta,Advanced,Slow,50,Beginner
8862,Meera Gupta,10,Suresh Gupta,Advanced,Fast,67,Beginner
8863,Raj Das,9,Rajesh Das,Advanced,Medium,64,Beginner
8864,Ananya Iyer,5,Anjali Iyer,Advanced,Fast,88,Advanced
8865,Rohan Nair,7,Harpreet Nair,Beginner,Fast,69,Beginner
8866,Rohan Iyer,8,Anjali Iyer,Beginner,Slow,54,Beginner
8867,Ananya Das,8,Pooja Das,Intermediate,Medium,100,Advanced
8868,Ishita Yadav,9,Manoj Yadav,Beginner,Slow,78,Intermediate
8869,Neha Sharma,11,Sunita Sharma,Advanced,Slow,70,Beginner
8870,Raj Kaur,7,Neha Kaur,Beginner,Medium,94,Advanced
8871,Neha Nair,6,Rajesh Nair,Advanced,Fast,52,Beginner
8872,Neha Iyer,11,Pooja Iyer,Intermediate,Slow,89,Advanced
8873,Aarav Patel,5,Neha Patel,Advanced,Slow,88,Advanced
8874,Simran Verma,7,Neha Verma,Beginner,Fast,59,Beginner
8875,Aarav Verma,12,Sunita Verma,Beginner,Fast,60,Beginner
8876,Kabir Verma,10,Rajesh Verma,Advanced,Medium,96,Advanced
8877,Aryan Gupta,6,Pooja Gupta,Advanced,Medium,95,Advanced
8878,Simran Yadav,10,Rajesh Yadav,Advanced,Medium,76,Intermediate
8879,Meera Verma,6,Suresh Verma,Beginner,Slow,73,Intermediate
8880,Kabir Kaur,9,Sunita Kaur,Beginner,Slow,57,Beginner
8881,Aarav Patel,8,Rekha Patel,Advanced,Medium,98,Advanced
8882,Ananya Kaur,8,Sunita Kaur,Advanced,Medium,64,Beginner
8883,Aarav Patel,12,Harpreet Patel,Advanced,Slow,70,Beginner
8884,Neha Nair,7,Rajesh Nair,Beginner,Fast,89,Advanced
8885,Kabir Das,4,Anjali Das,Beginner,Slow,100,Advanced
8886,Meera Kaur,5,Harpreet Kaur,Beginner,Slow,79,Intermediate
8887,Aryan Yadav,10,Suresh Yadav,Beginner,Fast,83,Intermediate
8888,Meera Iyer,7,Neha Iyer,Advanced,Fast,72,Intermediate
8889,Ishita Nair,8,Rekha Nair,Advanced,Fast,68,Beginner
8890,Meera Iyer,7,Suresh Iyer,Advanced,Slow,66,Beginner
8891,Ananya Sharma,10,Ashok Sharma,Advanced,Slow,70,Beginner
8892,Meera Gupta,8,Neha Gupta,Advanced,Medium,71,Intermediate
8893,Aryan Gupta,11,Suresh Gupta,Intermediate,Fast,87,Advanced
8894,Raj Das,5,Suresh Das,Intermediate,Fast,55,Beginner
8895,Neha Mehta,4,Sunita Mehta,Beginner,Medium,69,Beginner
8896,Kabir Patel,12,Pooja Patel,Beginner,Fast,58,Beginner
8897,Simran Patel,4,Harpreet Patel,Intermediate,Slow,66,Beginner
8898,Meera Mehta,8,Suresh Mehta,Advanced,Fast,58,Beginner
8899,Meera Patel,5,Rekha Patel,Intermediate,Fast,74,Intermediate
8900,Rohan Gupta,11,Suresh Gupta,Advanced,Medium,84,Intermediate
8901,Aarav Nair,4,Anjali Nair,Intermediate,Slow,62,Beginner
8902,Rohan Das,8,Manoj Das,Beginner,Fast,52,Beginner
8903,Simran Patel,12,Pooja Patel,Intermediate,Fast,100,Advanced
8904,Rohan Das,6,Anjali Das,Beginner,Medium,55,Beginner
8905,Aryan Patel,7,Pooja Patel,Beginner,Slow,74,Intermediate
8906,Rohan Sharma,8,Neha Sharma,Advanced,Slow,69,Beginner
8907,Ishita Nair,7,Sunita Nair,Intermediate,Fast,77,Intermediate
8908,Aarav Das,7,Ashok Das,Intermediate,Medium,93,Advanced
8909,Aarav Patel,7,Rajesh Patel,Intermediate,Fast,74,Intermediate
8910,Aryan Verma,5,Pooja Verma,Intermediate,Fast,72,Intermediate
8911,Kabir Patel,4,Rekha Patel,Advanced,Fast,80,Intermediate
8912,Ishita Iyer,9,Rajesh Iyer,Beginner,Fast,86,Advanced
8913,Aryan Sharma,8,Neha Sharma,Advanced,Fast,79,Intermediate
8914,Simran Das,7,Sunita Das,Beginner,Slow,92,Advanced
8915,Simran Mehta,4,Neha Mehta,Advanced,Fast,77,Intermediate
8916,Aryan Gupta,7,Neha Gupta,Intermediate,Slow,55,Beginner
8917,Ishita Nair,8,Suresh Nair,Beginner,Slow,70,Beginner
8918,Ishita Iyer,10,Rekha Iyer,Intermediate,Slow,68,Beginner
8919,Neha Mehta,7,Sunita Mehta,Advanced,Fast,75,Intermediate
8920,Ananya Mehta,10,Harpreet Mehta,Advanced,Slow,97,Advanced
8921,Ishita Yadav,12,Harpreet Yadav,Advanced,Slow,54,Beginner
8922,Meera Verma,10,Rekha Verma,Beginner,Medium,86,Advanced
8923,Raj Verma,12,Manoj Verma,Intermediate,Medium,83,Intermediate
8924,Ananya Das,11,Ashok Das,Intermediate,Medium,99,Advanced
8925,Raj Patel,5,Sunita Patel,Beginner,Medium,53,Beginner
8926,Simran Gupta,12,Manoj Gupta,Intermediate,Slow,67,Beginner
8927,Neha Iyer,12,Rekha Iyer,Advanced,Medium,52,Beginner
8928,Meera Kaur,7,Suresh Kaur,Beginner,Fast,73,Intermediate
8929,Raj Kaur,9,Harpreet Kaur,Beginner,Medium,63,Beginner
8930,Kabir Patel,7,Sunita Patel,Intermediate,Slow,73,Intermediate
8931,Ananya Yadav,4,Pooja Yadav,Advanced,Slow,53,Beginner
8932,Ananya Sharma,8,Neha Sharma,Beginner,Medium,94,Advanced
8933,Aryan Patel,10,Rajesh Patel,Beginner,Slow,76,Intermediate
8934,Rohan Iyer,12,Rajesh Iyer,Beginner,Medium,66,Beginner
8935,Neha Gupta,8,Neha Gupta,Beginner,Slow,63,Beginner
8936,Kabir Sharma,11,Pooja Sharma,Intermediate,Slow,98,Advanced
8937,Neha Das,4,Rajesh Das,Intermediate,Medium,100,Advanced
8938,Neha Yadav,6,Ashok Yadav,Advanced,Fast,58,Beginner
8939,Meera Iyer,6,Rekha Iyer,Advanced,Slow,65,Beginner
8940,Kabir Yadav,11,Rekha Yadav,Beginner,Fast,100,Advanced
8941,Raj Nair,7,Harpreet Nair,Intermediate,Fast,66,Beginner
8942,Aarav Sharma,8,Anjali Sharma,Beginner,Slow,64,Beginner
8943,Rohan Gupta,8,Anjali Gupta,Beginner,Medium,89,Advanced
8944,Rohan Iyer,9,Pooja Iyer,Intermediate,Fast,59,Beginner
8945,Neha Nair,11,Pooja Nair,Intermediate,Slow,57,Beginner
8946,Kabir Gupta,8,Sunita Gupta,Beginner,Fast,92,Advanced
8947,Kabir Verma,10,Suresh Verma,Beginner,Medium,56,Beginner
8948,Simran Iyer,5,Rekha Iyer,Advanced,Fast,88,Advanced
8949,Kabir Patel,12,Pooja Patel,Beginner,Medium,52,Beginner
8950,Meera Patel,5,Rekha Patel,Advanced,Slow,62,Beginner
8951,Ananya Nair,5,Manoj Nair,Beginner,Fast,52,Beginner
8952,Aarav Kaur,9,Sunita Kaur,Intermediate,Slow,82,Intermediate
8953,Ishita Kaur,12,Sunita Kaur,Intermediate,Medium,76,Intermediate
8954,Raj Das,5,Rajesh Das,Advanced,Fast,98,Advanced
8955,Neha Iyer,10,Sunita Iyer,Beginner,Fast,69,Beginner
8956,Ananya Iyer,12,Ashok Iyer,Intermediate,Medium,99,Advanced
8957,Rohan Gupta,7,Sunita Gupta,Intermediate,Slow,96,Advanced
8958,Meera Das,4,Manoj Das,Advanced,Fast,52,Beginner
8959,Simran Gupta,12,Suresh Gupta,Intermediate,Fast,90,Advanced
8960,Rohan Verma,11,Harpreet Verma,Beginner,Slow,78,Intermediate
8961,Simran Mehta,6,Rekha Mehta,Beginner,Fast,59,Beginner
8962,Kabir Verma,12,Manoj Verma,Beginner,Medium,58,Beginner
8963,Ishita Kaur,5,Manoj Kaur,Intermediate,Medium,65,Beginner
8964,Meera Gupta,5,Ashok Gupta,Beginner,Slow,55,Beginner
8965,Ishita Das,9,Rajesh Das,Advanced,Fast,54,Beginner
8966,Rohan Kaur,4,Rajesh Kaur,Advanced,Fast,55,Beginner
8967,Ananya Kaur,6,Rajesh Kaur,Intermediate,Slow,52,Beginner
8968,Kabir Das,5,Manoj Das,Intermediate,Slow,83,Intermediate
8969,Ananya Mehta,11,Suresh Mehta,Intermediate,Slow,58,Beginner
8970,Simran Verma,12,Rajesh Verma,Beginner,Medium,63,Beginner
8971,Neha Nair,9,Harpreet Nair,Advanced,Fast,66,Beginner
8972,Meera Gupta,6,Neha Gupta,Intermediate,Slow,84,Intermediate
8973,Aarav Verma,5,Suresh Verma,Intermediate,Slow,82,Intermediate
8974,Raj Nair,4,Pooja Nair,Advanced,Fast,65,Beginner
8975,Ishita Yadav,5,Pooja Yadav,Beginner,Slow,51,Beginner
8976,Aarav Verma,5,Harpreet Verma,Beginner,Slow,96,Advanced
8977,Neha Iyer,5,Suresh Iyer,Advanced,Slow,58,Beginner
8978,Raj Verma,8,Neha Verma,Beginner,Slow,95,Advanced
8979,Ananya Nair,4,Manoj Nair,Advanced,Fast,70,Beginner
8980,Raj Patel,9,Anjali Patel,Beginner,Slow,65,Beginner
8981,Aryan Kaur,8,Manoj Kaur,Beginner,Slow,87,Advanced
8982,Meera Das,7,Sunita Das,Advanced,Medium,67,Beginner
8983,Rohan Kaur,7,Ashok Kaur,Intermediate,Slow,70,Beginner
8984,Aarav Iyer,12,Sunita Iyer,Advanced,Medium,87,Advanced
8985,Aryan Yadav,9,Harpreet Yadav,Intermediate,Slow,99,Advanced
8986,Kabir Mehta,5,Anjali Mehta,Intermediate,Fast,100,Advanced
8987,Raj Patel,12,Suresh Patel,Advanced,Slow,51,Beginner
8988,Meera Sharma,11,Rajesh Sharma,Intermediate,Fast,82,Intermediate
8989,Raj Nair,4,Rajesh Nair,Advanced,Medium,99,Advanced
8990,Aryan Patel,12,Sunita Patel,Advanced,Slow,62,Beginner
8991,Rohan Yadav,8,Rekha Yadav,Advanced,Fast,96,Advanced
8992,Ananya Iyer,6,Manoj Iyer,Beginner,Slow,90,Advanced
8993,Ishita Iyer,12,Anjali Iyer,Intermediate,Medium,50,Beginner
8994,Ananya Kaur,12,Manoj Kaur,Advanced,Medium,68,Beginner
8995,Ishita Iyer,5,Anjali Iyer,Intermediate,Fast,67,Beginner
8996,Neha Yadav,9,Anjali Yadav,Advanced,Slow,92,Advanced
8997,Aryan Nair,12,Harpreet Nair,Beginner,Fast,59,Beginner
8998,Aryan Mehta,7,Pooja Mehta,Advanced,Medium,58,Beginner
8999,Simran Nair,12,Pooja Nair,Advanced,Fast,85,Intermediate
9000,Raj Verma,9,Harpreet Verma,Advanced,Slow,83,Intermediate
9001,Ananya Iyer,7,Harpreet Iyer,Advanced,Fast,93,Advanced
9002,Raj Das,8,Neha Das,Intermediate,Medium,76,Intermediate
9003,Meera Verma,7,Rekha Verma,Advanced,Slow,72,Intermediate
9004,Raj Iyer,4,Neha Iyer,Beginner,Medium,92,Advanced
9005,Neha Mehta,8,Suresh Mehta,Advanced,Slow,96,Advanced
9006,Ishita Gupta,7,Manoj Gupta,Beginner,Medium,100,Advanced
9007,Neha Mehta,4,Harpreet Mehta,Beginner,Medium,84,Intermediate
9008,Aryan Mehta,8,Rajesh Mehta,Beginner,Medium,96,Advanced
9009,Meera Verma,4,Rajesh Verma,Intermediate,Slow,88,Advanced
9010,Meera Mehta,10,Pooja Mehta,Advanced,Medium,80,Intermediate
9011,Meera Sharma,8,Sunita Sharma,Beginner,Slow,60,Beginner
9012,Ananya Nair,9,Manoj Nair,Advanced,Slow,50,Beginner
9013,Kabir Patel,8,Sunita Patel,Beginner,Slow,58,Beginner
9014,Aarav Kaur,5,Neha Kaur,Advanced,Medium,54,Beginner
9015,Ishita Kaur,10,Sunita Kaur,Beginner,Fast,63,Beginner
